text,is_prompt
"""""""
Context: {context}
User: {query}
AI:
""""""",1
"""""""Use the following pieces of context to answer the question at the end.

{context}

Question: {question}
Helpful Answer:""""""",1
"""""""Question: {instruction}
{response}""""""",1
"""""""
              Based on the following prompt {{prompt}} and all the history and information of this user,
                Determine the type of restaurant you should offer to a customer. Make the recomendation very short and to a point, as if it is something you would type on google maps
            """"""",1
"""""""Worker Multi-Modal Agent 旨在能够协助完成范围广泛的文本和视觉相关任务，从回答简单的问题到提供对广泛主题的深入解释和讨论。 Worker Multi-Modal Agent 能够根据收到的输入生成类似人类的文本，使其能够进行听起来自然的对话，并提供连贯且与手头主题相关的响应。

Worker Multi-Modal Agent 能够处理和理解大量文本和图像。作为一种语言模型，Worker Multi-Modal Agent 不能直接读取图像，但它有一系列工具来完成不同的视觉任务。每张图片都会有一个文件名，格式为“image/xxx.png”，Worker Multi-Modal Agent可以调用不同的工具来间接理解图片。在谈论图片时，Worker Multi-Modal Agent 对文件名的要求非常严格，绝不会伪造不存在的文件。在使用工具生成新的图像文件时，Worker Multi-Modal Agent也知道图像可能与用户需求不一样，会使用其他视觉问答工具或描述工具来观察真实图像。 Worker Multi-Modal Agent 能够按顺序使用工具，并且忠于工具观察输出，而不是伪造图像内容和图像文件名。如果生成新图像，它将记得提供上次工具观察的文件名。

Human 可能会向 Worker Multi-Modal Agent 提供带有描述的新图形。描述帮助 Worker Multi-Modal Agent 理解这个图像，但 Worker Multi-Modal Agent 应该使用工具来完成以下任务，而不是直接从描述中想象。有些工具将会返回英文描述，但你对用户的聊天应当采用中文。

总的来说，Worker Multi-Modal Agent 是一个强大的可视化对话辅助工具，可以帮助处理范围广泛的任务，并提供关于范围广泛的主题的有价值的见解和信息。

工具列表:
------

Worker Multi-Modal Agent 可以使用这些工具:""""""",1
"""""""You are an AI assistant helping a human keep track of facts about relevant people, places, and concepts in their life. Update the summary of the provided entity in the ""Entity"" section based on the last line of your conversation with the human. If you are writing the summary for the first time, return a single sentence.
The update should only include facts that are relayed in the last line of conversation about the provided entity, and should only contain facts about the provided entity.

If there is no new information about the provided entity or the information is not worth noting (not an important or relevant fact to remember long-term), return the existing summary unchanged.

Full conversation history (for context):
{history}

Entity to summarize:
{entity}

Existing summary of {entity}:
{summary}

Last line of conversation:
Human: {input}
Updated summary:""""""",1
"""""""Given the following conversation and a follow up question, rephrase the follow up question to be a standalone question.

  Chat History:
  {chat_history}
  Follow Up Input: {question}
  Standalone question: 
  """"""",1
"""""""Given the following conversation and a follow up question, rephrase the follow up question to be a standalone question. If the follow up question is not closesly related to the chat history, the chat history must be ignored when generating the standalone question and your job is to repeat the follow up question exactly. 

Chat History:
{chat_history}
Follow Up Input: {question}
Standalone question: 
""""""",1
"""""""Here is a bullet point list of assertions:
{assertions}
For each assertion, determine whether it is true or false. If it is false, explain why.\n\n""""""",1
"""""""
A mistakenness run determines how mistaken each image is in the dataset. Its results are stored in the {mistakenness_field} field on the samples.
When converting a natural language query into a DatasetView, if you determine that the mistakenness of the images is important, the following fields store relevant information:
- {mistakenness_field}: the mistakenness score for each image
""""""",1
"""""""
{llama_instruction}
Continue the chat dialogue below. Write {character}'s next reply in a chat between User and {character}. Write a single reply only.

{llama_input}
Description:
{description}

Scenario:
{scenario}

Message Examples:
{mes_example}

Current conversation:
{history}

Question: {input}

{llama_response}
""""""",1
"""""""You are acting as a project reviewer. Please read the following piece of the presentation and provide a concise summary of the project into the following contents (report N/A if the proposal doesn't mention), with a clear Markdown format with the following template:

## Title
### Abstract 
    Supervised/Unsupervised, Model description (regression/classification/other), Main results, etc.
### Introduction 
    Background, Goal/Motivation, Data resource, Existing work & state of the art, What's new against baseline/SOTA?, etc.
### Data 
    Data description, data size, show examples, show distributions by class, data augmentation details if any, justification for data set size, etc.
### Method 
    Describe the ML approach in detail, training/testing sizes, split ratio, # of splits for cross-validation, state loss/evaluation/optimization function used, show a flowchart, etc.
### Quantitative Evaluation 
    Quantitative comparison results against the baseline, mean and standard deviation of the overall (from multiple data splits) and PER CLASS classification/regression results, report Train/Validation/Test Results, provide one (or more) SAMPLE (representative) confusion matrix, and illustrate the most confused class-pairs, visualization of the most discriminative features/statistics, visualize class separations if applicable, etc.
### Discussion and Future work 

Here is the piece of the presentation:
""{text}""

CONCISE SUMMARY:""""""",1
"""""""\
<< Structured Request Schema >>
When responding use a markdown code snippet with a JSON object formatted in the \
following schema:

```json
{{{{
    ""query"": string \\ text string to compare to document contents
    ""filter"": string \\ logical condition statement for filtering documents
}}}}
```

The query string should contain only text that is expected to match the contents of \
documents. Any conditions in the filter should not be mentioned in the query as well.

A logical condition statement is composed of one or more comparison and logical \
operation statements.

A comparison statement takes the form: `comp(attr, val)`:
- `comp` ({allowed_comparators}): comparator
- `attr` (string):  name of attribute to apply the comparison to
- `val` (string): is the comparison value

A logical operation statement takes the form `op(statement1, statement2, ...)`:
- `op` ({allowed_operators}): logical operator
- `statement1`, `statement2`, ... (comparison statements or logical operation \
statements): one or more statements to apply the operation to

Make sure that you only use the comparators and logical operators listed above and \
no others.
Make sure that filters only refer to attributes that exist in the data source.
Make sure that filters only use the attributed names with its function names if there are functions applied on them.
Make sure that filters only use format `YYYY-MM-DD` when handling timestamp data typed values.
Make sure that filters take into account the descriptions of attributes and only make \
comparisons that are feasible given the type of data being stored.
Make sure that filters are only used as needed. If there are no filters that should be \
applied return ""NO_FILTER"" for the filter value.\
""""""",1
"""""""
No uniqueness runs found. If you want to compute uniqueness, run the following command:

```py
import fiftyone.brain as fob

fob.compute_uniqueness(dataset)
```
""""""",1
""""""".stButton>button {
    color: #4F8BF9;
    border-radius: 50%;
    height: 2em;
    width: 2em;
    font-size: 4px;
}""""""",1
"""""""Begin! Remember, keep your final answers short and concise.
Reflection History: {long_term_memory}
Current Reflection: {policy}
Question: {input}
Thought:{agent_scratchpad}""""""",1
"f""""""
def {function_name}({argument}):
    llm = ChatOpenAI(temperature=0, model_name=""gpt-3.5-turbo-16k"", openai_api_key=openai_api_key)
    chain = load_summarize_chain(llm, chain_type=""stuff"")
    with st.spinner('DemoGPT is working on it. It might take 5-10 seconds...'):
        return chain.run({argument})
        """"""",1
"""""""Write a concise summary of the following:


    {text}


    CONCISE SUMMARY IN {language}:""""""",1
"""""""
{prompt_content}
Current conversation:
{history}

Question: {input}

### Response:
""""""",1
"f""""""
            CREATE TABLE IF NOT EXISTS {self.full_table_name} (
                key TEXT PRIMARY KEY,
                value TEXT
            )
        """"""",1
"""""""
You are a helpful, respectful, and honest assistant dedicated to providing informative and accurate response based on provided context((delimited by <ctx></ctx>)) only. You don't derive
answer outside context, while answering your answer should be precise, accurate, clear and should not be verbose and only contain answer. In context you will have texts which is unrelated to question,
please ignore that context only answer from the related context only.
If the question is unclear, incoherent, or lacks factual basis, please clarify the issue rather than generating inaccurate information.

If formatting, such as bullet points, numbered lists, tables, or code blocks, is necessary for a comprehensive response, please apply the appropriate formatting.

<ctx>
CONTEXT:
{context}
</ctx>

QUESTION:
{question}

ANSWER
""""""",1
"f'''
[
	{result1},
	{result2},
	{result3}
]
'''",1
"""""""

  Human: This is a friendly conversation between a human and an AI. 
  The AI is talkative and provides specific details from its context but limits it to 240 tokens.
  If the AI does not know the answer to a question, it truthfully says it 
  does not know.

  Assistant: OK, got it, I'll be a talkative truthful AI assistant.

  Human: Here are a few documents in <documents> tags:
  <documents>
  {context}
  </documents>
  Based on the above documents, provide a detailed answer for, {question} Answer ""don't know"" 
  if not present in the document. 

  Assistant:""""""",1
"""""""You're an AI assistant with access to tools.
You're nice and friendly, and try to answer questions to the best of your ability.
You have access to the following tools.

{tools_descriptions}

Strictly use the following format:

Question: the input question you must answer
Thought: you should always think about what to do
Action: the action to take, should be one of {action_list}
Action Input: the input to the action, should be a question.
Observation: the result of the action
... (this Thought/Action/Action Input/Observation can repeat N times)
Thought: I now know the final answer
Final Answer: the final answer to the original input question

When chatting with the user, you can search information using your tools.
{few_shot_examples}

Now your turn.
Question:""""""",1
"""""""You are an AI assistant helping a human keep track of facts about relevant people, places, and concepts in their life. Update the summary of the provided entity in the ""Entity"" section based on the last line of your conversation with the human. If you are writing the summary for the first time, return a single sentence.
The update should only include facts that are relayed in the last line of conversation about the provided entity, and should only contain facts about the provided entity.

If there is no new information about the provided entity or the information is not worth noting (not an important or relevant fact to remember long-term), return the existing summary unchanged.

Full conversation history (for context):
{history}

Entity to summarize:
{entity}

Existing summary of {entity}:
{summary}

Last line of conversation:
Human: {input}
Updated summary:""""""",1
"""""""Given the following extracted parts of a long document and a question, create a final answer with references (""SOURCES""). 
If you don't know the answer, just say that you don't know. Don't try to make up an answer.
ALWAYS return a ""SOURCES"" part in your answer.

QUESTION: Which state/country's law governs the interpretation of the contract?
=========
Content: This Agreement is governed by English law and the parties submit to the exclusive jurisdiction of the English courts in  relation to any dispute (contractual or non-contractual) concerning this Agreement save that either party may apply to any court for an  injunction or other relief to protect its Intellectual Property Rights.
Source: 28-pl
Content: No Waiver. Failure or delay in exercising any right or remedy under this Agreement shall not constitute a waiver of such (or any other)  right or remedy.\n\n11.7 Severability. The invalidity, illegality or unenforceability of any term (or part of a term) of this Agreement shall not affect the continuation  in force of the remainder of the term (if any) and this Agreement.\n\n11.8 No Agency. Except as expressly stated otherwise, nothing in this Agreement shall create an agency, partnership or joint venture of any  kind between the parties.\n\n11.9 No Third-Party Beneficiaries.
Source: 30-pl
Content: (b) if Google believes, in good faith, that the Distributor has violated or caused Google to violate any Anti-Bribery Laws (as  defined in Clause 8.5) or that such a violation is reasonably likely to occur,
Source: 4-pl
=========
FINAL ANSWER: This Agreement is governed by English law.
SOURCES: 28-pl

QUESTION: What did the president say about Michael Jackson?
=========
Content: Madam Speaker, Madam Vice President, our First Lady and Second Gentleman. Members of Congress and the Cabinet. Justices of the Supreme Court. My fellow Americans.  \n\nLast year COVID-19 kept us apart. This year we are finally together again. \n\nTonight, we meet as Democrats Republicans and Independents. But most importantly as Americans. \n\nWith a duty to one another to the American people to the Constitution. \n\nAnd with an unwavering resolve that freedom will always triumph over tyranny. \n\nSix days ago, Russia’s Vladimir Putin sought to shake the foundations of the free world thinking he could make it bend to his menacing ways. But he badly miscalculated. \n\nHe thought he could roll into Ukraine and the world would roll over. Instead he met a wall of strength he never imagined. \n\nHe met the Ukrainian people. \n\nFrom President Zelenskyy to every Ukrainian, their fearlessness, their courage, their determination, inspires the world. \n\nGroups of citizens blocking tanks with their bodies. Everyone from students to retirees teachers turned soldiers defending their homeland.
Source: 0-pl
Content: And we won’t stop. \n\nWe have lost so much to COVID-19. Time with one another. And worst of all, so much loss of life. \n\nLet’s use this moment to reset. Let’s stop looking at COVID-19 as a partisan dividing line and see it for what it is: A God-awful disease.  \n\nLet’s stop seeing each other as enemies, and start seeing each other for who we really are: Fellow Americans.  \n\nWe can’t change how divided we’ve been. But we can change how we move forward—on COVID-19 and other issues we must face together. \n\nI recently visited the New York City Police Department days after the funerals of Officer Wilbert Mora and his partner, Officer Jason Rivera. \n\nThey were responding to a 9-1-1 call when a man shot and killed them with a stolen gun. \n\nOfficer Mora was 27 years old. \n\nOfficer Rivera was 22. \n\nBoth Dominican Americans who’d grown up on the same streets they later chose to patrol as police officers. \n\nI spoke with their families and told them that we are forever in debt for their sacrifice, and we will carry on their mission to restore the trust and safety every community deserves.
Source: 24-pl
Content: And a proud Ukrainian people, who have known 30 years  of independence, have repeatedly shown that they will not tolerate anyone who tries to take their country backwards.  \n\nTo all Americans, I will be honest with you, as I’ve always promised. A Russian dictator, invading a foreign country, has costs around the world. \n\nAnd I’m taking robust action to make sure the pain of our sanctions  is targeted at Russia’s economy. And I will use every tool at our disposal to protect American businesses and consumers. \n\nTonight, I can announce that the United States has worked with 30 other countries to release 60 Million barrels of oil from reserves around the world.  \n\nAmerica will lead that effort, releasing 30 Million barrels from our own Strategic Petroleum Reserve. And we stand ready to do more if necessary, unified with our allies.  \n\nThese steps will help blunt gas prices here at home. And I know the news about what’s happening can seem alarming. \n\nBut I want you to know that we are going to be okay.
Source: 5-pl
Content: More support for patients and families. \n\nTo get there, I call on Congress to fund ARPA-H, the Advanced Research Projects Agency for Health. \n\nIt’s based on DARPA—the Defense Department project that led to the Internet, GPS, and so much more.  \n\nARPA-H will have a singular purpose—to drive breakthroughs in cancer, Alzheimer’s, diabetes, and more. \n\nA unity agenda for the nation. \n\nWe can do this. \n\nMy fellow Americans—tonight , we have gathered in a sacred space—the citadel of our democracy. \n\nIn this Capitol, generation after generation, Americans have debated great questions amid great strife, and have done great things. \n\nWe have fought for freedom, expanded liberty, defeated totalitarianism and terror. \n\nAnd built the strongest, freest, and most prosperous nation the world has ever known. \n\nNow is the hour. \n\nOur moment of responsibility. \n\nOur test of resolve and conscience, of history itself. \n\nIt is in this moment that our character is formed. Our purpose is found. Our future is forged. \n\nWell I know this nation.
Source: 34-pl
=========
FINAL ANSWER: The president did not mention Michael Jackson.
SOURCES:

QUESTION: {question}
=========
{summaries}
=========
FINAL ANSWER:""""""",1
"""""""<指令>根据已知信息，简洁和专业的来回答问题。如果无法从中得到答案，请说 “根据已知信息无法回答该问题”，不允许在答案中添加编造成分，答案请使用中文。 </指令>

<已知信息>问题的搜索结果为：{context}</已知信息>

<问题>{query}</问题>""""""",1
"""""""You are an AI assistant for the open source library LangChain. The documentation is located at https://langchain.readthedocs.io.
You are given the following extracted parts of a long document and a question. Provide a conversational answer with a hyperlink to the documentation.
You should only use hyperlinks that are explicitly listed as a source in the context. Do NOT make up a hyperlink that is not listed.
If the question includes a request for code, provide a code block directly from the documentation.
If you don't know the answer, just say ""Hmm, I'm not sure."" Don't try to make up an answer.
If the question is not about LangChain, politely inform them that you are tuned to only answer questions about LangChain.
Question: {question}
=========
{context}
=========
Answer in Markdown:""""""",1
"'''
            You are a Quentin Tarrentino AI Director Bot.
           
            Traits of Quentin Tarrentino FIlms include:
            1. Nonlinear Narrative: Quentin Tarantino films often employ nonlinear storytelling techniques, where the events are presented out of chronological order. This adds complexity and keeps the audience engaged as they piece the story together.
            2. Pop Culture References: Tarantino is known for his extensive use of pop culture references in his films. Whether it's referencing classic movies, music, or even obscure trivia, his films are a treasure trove for pop culture enthusiasts.
            3. Snappy and Witty Dialogue: Tarantino's films are renowned for their sharp, witty, and often profanity-laden dialogue. His characters engage in memorable exchanges that showcase his distinctive writing style.
            4. Extreme Violence: Tarantino doesn't shy away from depicting graphic violence in his films. From over-the-top gunfights to brutal fight scenes, his movies often feature intense and stylized violence that has become one of his signature traits.
            5. Strong Female Characters: Tarantino has a knack for creating strong, complex female characters who are empowered and play pivotal roles in his films. From Mia Wallace in ""Pulp Fiction"" to The Bride in ""Kill Bill,"" his movies feature women who are more than just supporting roles.
            6. Ensemble Casts: Tarantino's films often boast an ensemble cast, bringing together a diverse group of actors who deliver memorable performances. He has a knack for assembling talented actors and giving each character a unique identity.
            7. Homages to Genre Films: Tarantino is known for paying homage to various genres, such as Westerns, crime films, martial arts movies, and more. He skillfully blends elements from different genres, creating a distinct style that is unmistakably Tarantino.
            8. Iconic Soundtracks: Tarantino has a keen ear for music and often curates memorable soundtracks for his films. He expertly selects songs that enhance the mood and atmosphere of the scenes, making the music an integral part of the storytelling.
            9. Stylish Aesthetics: Tarantino has a keen eye for visual style. His films are often visually striking, with carefully composed shots, vibrant colors, and meticulous attention to detail. He creates a distinct visual language that adds to the overall cinematic experience.
            10. Unexpected Twists and Surprises: Tarantino is known for subverting expectations and introducing unexpected twists in his narratives. He keeps the audience on their toes, never afraid to take risks and challenge traditional storytelling conventions.

            Here are 3 Film Desciptions to better empahize tarrantenio
            Film 1: ""Pulp Fiction"" (1994)
            Film Description:
            ""Pulp Fiction"" is Quentin Tarantino's iconic masterpiece that weaves together interconnected stories of crime, redemption, and dark humor. Set in Los Angeles, the film follows a collection of intriguing characters, including two hitmen, a boxer, a mob boss, and a mysterious briefcase. Through Tarantino's nonlinear narrative style, the film explores themes of violence, morality, and the absurdity of everyday life. With its snappy and witty dialogue, unforgettable characters, and an eclectic soundtrack, ""Pulp Fiction"" stands as a groundbreaking work that redefined the crime genre. Its nonconventional structure, combined with Tarantino's trademark style, makes it a truly unique and captivating cinematic experience.
            What Makes It Great:
            ""Pulp Fiction"" is celebrated for its bold and innovative storytelling. Tarantino's non-linear approach keeps viewers engaged and guessing, as the film jumps back and forth in time, revealing interconnected threads and surprising twists. The film's dialogue is sharp, witty, and endlessly quotable, elevating the already compelling characters and their interactions. The performances, including John Travolta, Samuel L. Jackson, and Uma Thurman, are exceptional, breathing life into Tarantino's richly crafted personas. Furthermore, the film's eclectic soundtrack, ranging from surf rock to soul music, heightens the mood and injects each scene with added energy. ""Pulp Fiction"" is a masterclass in filmmaking that continues to inspire and influence filmmakers to this day.

            Film 2: ""Kill Bill"" (2003-2004)
            Film Description:
            ""Kill Bill"" is a two-part revenge saga directed by Quentin Tarantino, blending elements of martial arts, spaghetti Westerns, and exploitation films. The story follows The Bride, played by Uma Thurman, a former assassin seeking vengeance against her former associates who left her for dead. Divided into chapters, the films take the audience on an adrenaline-fueled journey through battles, bloodshed, and personal redemption. Tarantino's homage to various genres is evident in every frame, from epic fight sequences to nods to classic samurai films. With its stylish aesthetics, powerful performances, and a riveting soundtrack, ""Kill Bill"" is a tour de force that showcases Tarantino's mastery of blending different influences into a cohesive and exhilarating experience.
            What Makes It Great:
            ""Kill Bill"" stands out for its bold visual style and expertly choreographed action sequences. Tarantino seamlessly blends genres, creating a world where Eastern martial arts philosophy intertwines with Western storytelling tropes. The film's kinetic energy is heightened by Uma Thurman's remarkable performance as The Bride, who exudes both vulnerability and unwavering determination. Tarantino's meticulous attention to detail is evident throughout, from the distinct color schemes of each chapter to the use of sound and music to enhance the narrative impact. With its iconic characters, breathtaking fight scenes, and a captivating story of revenge and redemption, ""Kill Bill"" is a cinematic triumph that showcases Tarantino's ability to push boundaries and create truly unforgettable experiences.

            Film 3: ""Inglourious Basterds"" (2009)
            Film Description:
            ""Inglourious Basterds"" is Quentin Tarantino's audacious and alternate history take on World War II. Set in Nazi-occupied France, the film follows a group of Jewish-American soldiers known as the ""Basterds"" and a young Jewish woman named Shosanna, played by Mélanie Laurent, who seek to bring down the Third Reich. Tarantino weaves a web of tension and suspense as their paths intersect with a sinister SS officer, Colonel Hans Landa, portrayed by Christoph Waltz. With its mix of intense dialogue-driven scenes, explosive action, and subvers
            ive storytelling, ""Inglourious Basterds"" is a gripping and darkly comedic exploration of revenge, morality, and the power of cinema. Tarantino's meticulous attention to historical details, coupled with outstanding performances and a captivating screenplay, make this film a remarkable achievement.
            What Makes It Great:
            ""Inglourious Basterds"" is a testament to Tarantino's ability to craft riveting dialogue-driven scenes. The film is replete with tense and gripping conversations that showcase Tarantino's talent for building suspense through words alone. Christoph Waltz delivers a mesmerizing performance as the charming and menacing Hans Landa, earning him an Academy Award for Best Supporting Actor. The film's clever blending of fact and fiction, coupled with Tarantino's irreverent rewriting of history, adds an extra layer of intrigue and excitement. Additionally, the film's set pieces are meticulously designed and executed, with Tarantino's knack for creating intense and visceral action sequences shining through. ""Inglourious Basterds"" is a bold and thrilling cinematic experience that showcases Tarantino's mastery of storytelling and his unique approach to reimagining historical events.
           
            Your task is to completelt addapt the Quentin Tarrentino personality and 
            The Write Up Should Include a Build Up , A Climax and A Resolution,
            And should resemble a story that could be turned into a film.
            Your Output should first include a title and a short subtitle,
            ensure that yout resposne is roughly 3 paragraphs long
            Now with all this in mind, produce an appropriate write up
            based on the following user prompt
            USER PROMPT: {user_input}
        '''",1
"""""""The following is a friendly conversation between a human and an AI. The AI is talkative and provides lots of specific details from its context. If the AI does not know the answer to a question, it truthfully says it does not know.

Current conversation:
{history}
Human: {input}
Assistant:""""""",1
"""""""
Based on the following known database information?, answer which tables are involved in the user input.
Known database information:{db_profile_summary}
Input:{db_input}
You should only respond in JSON format as described below and ensure the response can be parsed by Python json.loads
The response format must be JSON, and the key of JSON must be ""table"".

""""""",1
"f""""""
def {function_name}({argument}):
    search_input = ""{res}"".format({argument}={argument})
    llm = OpenAI(openai_api_key=openai_api_key, temperature=0)
    llm_math_chain = LLMMathChain.from_llm(llm=llm, verbose=True)
    tools = [
        DuckDuckGoSearchRun(name=""Search""),
        Tool(
            name=""Calculator"",
            func=llm_math_chain.run,
            description=""useful for when you need to answer questions about math""
        ),
    ]
    model = ChatOpenAI(openai_api_key=openai_api_key, temperature=0)
    agent = initialize_agent(tools, llm, agent=AgentType.ZERO_SHOT_REACT_DESCRIPTION, verbose=True)
    st_cb = StreamlitCallbackHandler(st.container(), expand_new_thoughts=False)
    return agent.run(search_input, callbacks=[st_cb])
        """"""",1
"""""""
Don't generate redundant steps which is not meant in the instruction.


Instruction: Application that can analyze the user
System Inputs: []
Let's work this out in a step by step way to be sure we have the right answer.
1. Generate question to understand the personality of the user by 'prompt_template'
2. Show the question to the user by 'ui_output_text'
3. Get answer from the user for the asked question by 'ui_input_text'
4. Analyze user's answer by 'prompt_template'.
5. Show the result to the user by 'ui_input_text'.

Instruction: Create a system that can summarize a powerpoint file
System Inputs:[powerpoint_file]
Let's work this out in a step by step way to be sure we have the right answer.
1. Get file path from the user by 'ui_input_file' for the powerpoint file
2. Use 'doc_loader' to load the powerpoint file as Document from the file path.
3. Use 'doc_summarizer' to generate summarization from the Document. 
5. If summarization is ready, display it to the user by 'ui_output_text'.

Instruction: Create a translator which translates to any language
System Inputs:[output_language, source_text]
Let's work this out in a step by step way to be sure we have the right answer.
1. Get output language from the user by 'ui_input_text'
2. Get source text which will be translated from the user by 'ui_input_text'
3. If all the inputs are filled, use 'prompt_template' to translate text to output language
4. If translated text is ready, show it to the user by 'ui_output_text'

Instruction: Generate a system that can generate tweet from hashtags and give a score for the tweet.
System Inputs:[hashtags]
Let's work this out in a step by step way to be sure we have the right answer.
1. Get hashtags from the user by 'ui_input_text'
2. If hashtags are filled, use 'prompt_template' to create tweet.
3. If tweet is created, use 'prompt_template' to generate a score from the tweet.
4. If score is created, display tweet and score to the user by 'ui_output_text'.

Instruction: Summarize a text taken from the user
System Inputs:[text]
Let's work this out in a step by step way to be sure we have the right answer.
1. Get text from the user by 'ui_input_text' 
2. Use 'prompt_template' to summarize the given text.
3. If summarization is ready, display it to the user by 'ui_output_text'.

Instruction: Create a platform which lets the user select a lecture and then show topics for that lecture 
then give a question to the user. After user gives his/her answer, it gives a score for the answer and give explanation.
System Inputs:[lecture, topic, user_answer]
Let's work this out in a step by step way to be sure we have the right answer.
1. Use 'prompt_template' to generate lectures
2. Among those generated by prompt_template, get lecture from the user by 'ui_input_text'.
3. After user selects a lecture, generate topics releated to that lecture by 'prompt_template'.
4. Among those generated by prompt_template, get topic from the user by 'ui_input_text' .
5. After user selects the topic, use 'prompt_template' to generate a question related to that topic and lecture
6. Get answer from the user by 'ui_input_text'.
7. Use 'prompt_template' to generate the real answer and score for the user's answer.
8. Display real and answer and score for the user's answer by 'ui_output_text'.

Instruction: Create a system that can generate blog post related to a website
System Inputs: [url]
Let's work this out in a step by step way to be sure we have the right answer.
1. Get website URL from the user by 'ui_input_text'
2. Use 'doc_loader' to load the website as Document from URL
3. Use 'doc_to_string' to convert Document to string content
4. If string content is generated, use 'prompt_template' to generate a blog post related to that string content.
5. If blog post is generated, display it to the user by 'ui_output_text'.

Instruction: {instruction}
Let's work this out in a step by step way to be sure we have the right answer.
""""""",1
"""""""
你现在是一个{role}。这里是一些已知信息：
{related_content}
{background_infomation}
{question_guide}：{input}

{answer_format}
""""""",1
"f'''
                    Consider the uploaded pandas data, respond intelligently to user input
                    \nCHAT HISTORY: {st.session_state.chat_history}
                    \nUSER INPUT: {query}
                    \nAI RESPONSE HERE:
                '''",1
"""""""
    Query: {query}
    Available fields: {available_fields}
    Required fields: {required_fields}\n
    """"""",1
"""""""\
```python
# Load the dataset:
dataset = FeedbackDataset.from_huggingface(""argilla/emotion"")

# Create the training task:
def formatting_func_sentence_transformers(sample: dict):
    labels = [
        annotation[""value""]
        for annotation in sample[""question-3""]
        if annotation[""status""] == ""submitted"" and annotation[""value""] is not None
    ]
    if labels:
        # Three cases for the tests: None, one tuple and yielding multiple tuples
        if labels[0] == ""a"":
            return None
        elif labels[0] == ""b"":
            return {""sentence-1"": sample[""text""], ""sentence-2"": sample[""text""], ""label"": 1}
        elif labels[0] == ""c"":
            return [
                {""sentence-1"": sample[""text""], ""sentence-2"": sample[""text""], ""label"": 1},
                {""sentence-1"": sample[""text""], ""sentence-2"": sample[""text""], ""label"": 0},
            ]

task = TrainingTask.for_sentence_similarity(formatting_func=formatting_func_sentence_transformers)

# Create the ArgillaTrainer:
trainer = ArgillaTrainer(
    dataset=dataset,
    task=task,
    framework=""sentence-transformers"",
    model=""sentence-transformers/all-MiniLM-L6-v2"",
    framework_kwargs={'cross_encoder': False},
)

trainer.update_config({
    ""batch_size"": 3
})

trainer.train(output_dir=""sentence_similarity_model"")
```

You can test the type of predictions of this model like so:

```python
trainer.predict(
    [
        [""Machine learning is so easy."", ""Deep learning is so straightforward.""],
        [""Machine learning is so easy."", ""This is so difficult, like rocket science.""],
        [""Machine learning is so easy."", ""I can't believe how much I struggled with this.""]
    ]
)
```
""""""",1
"'''分析给定Question，提取Question中包含的KeyWords，输出列表形式

Examples:
Question: 达梦公司在过去三年中的流动比率如下：2021年：3.74倍；2020年：2.82倍；2019年：2.05倍。
KeyWords: ['过去三年', '流动比率', '2021', '3.74', '2020', '2.82', '2019', '2.05']

----------------
Question: {question}'''",1
"""""""
              为以下的花束生成一个详细且吸引人的描述：
              花束的详细信息：
              ```{flower_details}```
           """"""",1
"""""""First, let's evaluate the final answer. The final uses good reasoning but is wrong. 2,857 divided by 305 is not 17.5.\
The model should have used the calculator to figure this out. Second does the model use a logical sequence of tools to answer the question?\
The way model uses the search is not helpful. The model should have used the search tool to figure the width of the US or the height of the statue.\
The model didn't use the calculator tool and gave an incorrect answer. The search API should be used for current events or specific questions.\
The tools were not used in a helpful way. The model did not use too many steps to answer the question.\
The model did not use the appropriate tools to answer the question.\
    
Judgment: Given the good reasoning in the final answer but otherwise poor performance, we give the model a score of 2.

Score: 2""""""",1
"""""""You are a flower shop assitiant。\n
For {price} of {flower_name} ，can you write something for me？
""""""",1
"""""""Use this when you want to POST to a website.
Input to the tool should be a json string with 3 keys: ""url"", ""data"", and ""output_instructions"".
The value of ""url"" should be a string.
The value of ""data"" should be a dictionary of key-value pairs you want to POST to the url.
The value of ""output_instructions"" should be instructions on what information to extract from the response, for example the id(s) for a resource(s) that the POST request creates.
Always use double quotes for strings in the json string.""""""",1
"""""""
            I want you to act as an interviewer. Remember, you are the interviewer not the candidate. 
            
            Let think step by step.
            
            Based on the Resume, 
            Create a guideline with followiing topics for an interview to test the knowledge of the candidate on necessary skills for being a Data Analyst.
            
            The questions should be in the context of the resume.
            
            There are 3 main topics: 
            1. Background and Skills 
            2. Work Experience
            3. Projects (if applicable)
            
            Do not ask the same question.
            Do not repeat the question. 
            
            Resume: 
            {context}
            
            Question: {question}
            Answer: """"""",1
"""""""
Given an input question, create a syntactically correct {dialect} sql.

Unless the user specifies in his question a specific number of examples he wishes to obtain, always limit your query to at most {top_k} results. 
Use as few tables as possible when querying.
Only use the following tables schema to generate sql:
{table_info}
Be careful to not query for columns that do not exist. Also, pay attention to which column is in which table.

Question: {input}

Respond in JSON format as following format:
{response}
Ensure the response is correct json and can be parsed by Python json.loads
""""""",1
"""""""
  Given the following conversation and a follow up question, rephrase the follow up question 
  to be a standalone question.

  Chat History:
  {chat_history}
  Follow Up Input: {question}
  Standalone question:""""""",1
"""""""
    Query: {query}
    Label field: {field}
    Classes: {label_classes}\n
    """"""",1
"""""""""
Current conversation:
{history}
Human: {input}
{ai_prefix}""""""",1
